victimes,4
étape,4
juger,1
voyez,2
fallu,2
rendre,3
chemin,1
catastrophes,1
annonce,3
insistance,2
après,8
produites,1
contraire,2
recule,3
situation,5
dix-huit,1
seize,1
croître,1
commerce,1
vend,1
tient,2
monnaie,5
diminué,1
emprunt,1
obligatoire,1
remboursé,1
épargne,2
tombé,2
ciel,1
protestent,1
coûté,3
demandé,7
bénéficiaires,1
repos,3
instant,2
pu,2
prendre,2
noël,1
smic,1
lâchons,1
rampe,1
liste,3
longue,5
écrasés,1
tyrannie,2
racisme,3
peuvent,4
célébrer,3
joie,4
traditionnelles,1
vraiment,1
chance,9
militaire,1
occidental,2
engagé,8
vu,4
trouve,5
route,3
détente,1
législatives,4
lieu,3
mars,4
elles,4
débat,3
normal,2
sain,3
démocratie,11
fera,3
voudra,4
demande,3
préserver,1
conquis,1
compromettre,1
garant,1
remercie,1
vaut,3
sixième,1
adresser,4
signe,3
peine,2
longtemps,5
angoisse,4
retour,4
varient,1
enjeux,3
moderne,1
événements,3
front,4
hésiter,1
terrorisme,1
imposait,1
persévérer,1
chère,2
desquelles,1
obtiennent,1
opinion,2
vaste,2
consentirai,2
développés,2
croie,1
mêlent,2
manque,4
rendez-vous,6
posé,5
début,3
majorité,3
clair,2
décision,1
éviter,1
date,1
maintenir,5
exercer,1
tâche,2
servira,4
conclusion,1
parviendra,3
écarté,1
sujets,2
blessés,2
lors,2
touchent,1
racines,1
historiques,1
culture,3
spirituelles,1
pluralisme,2
saurons,1
prévaloir,1
-nature,1
confrontation,1
intérêts,1
approche,3
décider,4
conflit,4
doivent,2
repli,2
ignorer,2
vois,3
domaines,2
science,1
arts,1
sport,1
qualité,2
rôle,5
scène,3
internationale,1
faut-il,2
ajoute,5
nombre,4
invite,1
chaque,2
âgés,1
séparés,2
exprimer,2
lie,1
souvent,4
plaît,1
opposer,1
déchirer,4
sente,1
jeu,2
précisément,1
réfléchir,1
ère,2
atomique,1
certes,2
échoue,1
reprendra,1
mm,1
reagan,1
gorbatchev,4
dégager,2
prêtons-leur,1
main,1
sanglants,1
guère,1
emporté,1
haine,3
fossé,1
creusé,1
décembre,2
élèvent,1
douze,8
acteur,1
suppose,1
immédiat,2
formidable,1
dirigeants,1
beaucoup,5
temps-ci,1
ardemment,1
reprennent,1
saura,2
échéance,2
tenue,1
celui,2
veux,4
présidentielle,2
